,FoulType,Name,NumberOfShots,Team
407,personal take,Terry Rozier,17.0,CHO
417,personal take,Devonte' Graham,12.0,CHO
380,personal take,Miles Bridges,10.0,CHO
439,personal take,Malik Monk,2.0,CHO
375,personal take,Jalen McDaniels,1.0,CHO
389,personal take,Bismack Biyombo,1.0,CHO
394,personal take,Caleb Martin,1.0,CHO
399,personal take,Michael Kidd-Gilchrist,1.0,CHO
413,personal take,Cody Martin,1.0,CHO
429,personal take,P.J. Washington,1.0,CHO
