,FoulType,Name,NumberOfShots,Team
1166,shooting,LeBron James,258.0,LAL
1204,shooting,Anthony Davis,255.0,LAL
1239,shooting,Dwight Howard,107.0,LAL
1178,shooting,Kyle Kuzma,95.0,LAL
1221,shooting,Kentavious Caldwell-Pope,53.0,LAL
1234,shooting,Alex Caruso,46.0,LAL
1172,shooting,JaVale McGee,44.0,LAL
1189,shooting,Markieff Morris,35.0,LAL
1160,shooting,Danny Green,23.0,LAL
1195,shooting,Rajon Rondo,20.0,LAL
