,FoulType,Name,NumberOfShots,Team
1171,flagrant,LeBron James,3.0,LAL
1175,flagrant,JaVale McGee,3.0,LAL
1209,flagrant,Anthony Davis,3.0,LAL
1187,flagrant,Avery Bradley,1.0,LAL
1193,flagrant,Markieff Morris,1.0,LAL
1226,flagrant,Kentavious Caldwell-Pope,1.0,LAL
1245,flagrant,Dwight Howard,1.0,LAL
