,FoulType,Name,NumberOfShots,Team
2268,loose ball,Richaun Holmes,16.0,SAC
2226,loose ball,Alex Len,15.0,SAC
2234,loose ball,Dewayne Dedmon,11.0,SAC
2222,loose ball,Harry Giles,10.0,SAC
2278,loose ball,Nemanja Bjelica,8.0,SAC
2257,loose ball,Harrison Barnes,7.0,SAC
2314,loose ball,Kent Bazemore,7.0,SAC
2244,loose ball,Trevor Ariza,6.0,SAC
2238,loose ball,Marvin Bagley,5.0,SAC
2229,loose ball,Justin James,4.0,SAC
