,FoulType,Name,NumberOfShots,Team
2302,personal,De'Aaron Fox,77.0,SAC
2255,personal,Harrison Barnes,68.0,SAC
2271,personal,Bogdan Bogdanović,58.0,SAC
2312,personal,Kent Bazemore,46.0,SAC
2318,personal,Cory Joseph,37.0,SAC
2277,personal,Nemanja Bjelica,35.0,SAC
2283,personal,Buddy Hield,31.0,SAC
2267,personal,Richaun Holmes,30.0,SAC
2220,personal,Harry Giles,23.0,SAC
2225,personal,Alex Len,21.0,SAC
