,FoulType,Name,NumberOfShots,Team
2117,personal,Devin Booker,214.0,PHO
2065,personal,Ricky Rubio,67.0,PHO
2113,personal,Dario Šarić,52.0,PHO
2071,personal,Kelly Oubre,45.0,PHO
2107,personal,Deandre Ayton,40.0,PHO
2125,personal,Mikal Bridges,40.0,PHO
2087,personal,Aron Baynes,38.0,PHO
2051,personal,Elie Okobo,21.0,PHO
2077,personal,Frank Kaminsky,21.0,PHO
2093,personal,Cheick Diallo,12.0,PHO
