,FoulType,Name,NumberOfShots,Team
326,shooting,Zach LaVine,143.0,CHI
319,shooting,Lauri Markkanen,67.0,CHI
303,shooting,Wendell Carter,66.0,CHI
345,shooting,Coby White,62.0,CHI
351,shooting,Tomáš Satoranský,51.0,CHI
314,shooting,Chandler Hutchison,39.0,CHI
341,shooting,Thaddeus Young,28.0,CHI
288,shooting,Daniel Gafford,27.0,CHI
309,shooting,Kris Dunn,23.0,CHI
335,shooting,Shaquille Harrison,23.0,CHI
