,FoulType,Name,NumberOfShots,Team
934,flagrant,James Harden,3.0,HOU
907,flagrant,Danuel House,1.0,HOU
941,flagrant,Robert Covington,1.0,HOU
951,flagrant,Austin Rivers,1.0,HOU
962,flagrant,Gary Clark,1.0,HOU
980,flagrant,Eric Gordon,1.0,HOU
985,flagrant,P.J. Tucker,1.0,HOU
