,Name,NumberOfShots,Team
55,Spencer Dinwiddie,292.0,BRK
44,Jarrett Allen,292.0,BRK
56,Caris LeVert,188.0,BRK
59,DeAndre Jordan,129.0,BRK
54,Kyrie Irving,96.0,BRK
53,Garrett Temple,95.0,BRK
37,Joe Harris,92.0,BRK
38,Taurean Prince,66.0,BRK
46,Džanan Musa,64.0,BRK
58,Timothé Luwawu-Cabarrot,59.0,BRK
