,Name,NumberOfShots,Team
69,Zach LaVine,243.0,CHI
65,Wendell Carter,145.0,CHI
74,Tomáš Satoranský,141.0,CHI
68,Lauri Markkanen,122.0,CHI
73,Coby White,117.0,CHI
72,Thaddeus Young,97.0,CHI
75,Ryan Arcidiacono,74.0,CHI
67,Chandler Hutchison,64.0,CHI
61,Daniel Gafford,57.0,CHI
66,Kris Dunn,56.0,CHI
