,FoulType,Name,NumberOfShots,Team
1827,personal take,Chris Paul,18.0,OKC
1802,personal take,Shai Gilgeous-Alexander,17.0,OKC
1836,personal take,Dennis Schröder,16.0,OKC
1824,personal take,Danilo Gallinari,4.0,OKC
1849,personal take,Hamidou Diallo,4.0,OKC
1844,personal take,Luguentz Dort,3.0,OKC
1791,personal take,Abdel Nader,1.0,OKC
1854,personal take,Devon Hall,1.0,OKC
