,FoulType,Name,NumberOfShots,Team
1865,shooting,Aaron Gordon,105.0,ORL
1946,shooting,Evan Fournier,95.0,ORL
1924,shooting,Nikola Vučević,81.0,ORL
1872,shooting,Terrence Ross,75.0,ORL
1909,shooting,Markelle Fultz,73.0,ORL
1897,shooting,D.J. Augustin,72.0,ORL
1930,shooting,Khem Birch,53.0,ORL
1919,shooting,James Ennis,50.0,ORL
1878,shooting,Wesley Iwundu,49.0,ORL
1940,shooting,Michael Carter-Williams,47.0,ORL
