,FoulType,Name,NumberOfShots,Team
2471,shooting,Pascal Siakam,164.0,TOR
2477,shooting,Kyle Lowry,144.0,TOR
2410,shooting,Fred VanVleet,86.0,TOR
2448,shooting,Norman Powell,74.0,TOR
2461,shooting,Rondae Hollis-Jefferson,71.0,TOR
2467,shooting,Serge Ibaka,66.0,TOR
2421,shooting,Chris Boucher,58.0,TOR
2454,shooting,OG Anunoby,56.0,TOR
2416,shooting,Terence Davis,29.0,TOR
2428,shooting,Marc Gasol,22.0,TOR
