,FoulType,Name,NumberOfShots,Team
1734,offensive,Frank Ntilikina,21.0,NYK
1730,offensive,RJ Barrett,11.0,NYK
1782,offensive,Marcus Morris,9.0,NYK
1771,offensive,Julius Randle,7.0,NYK
1775,offensive,Elfrid Payton,7.0,NYK
1720,offensive,Reggie Bullock,6.0,NYK
1751,offensive,Dennis Smith,6.0,NYK
1711,offensive,Damyean Dotson,5.0,NYK
1742,offensive,Bobby Portis,4.0,NYK
1760,offensive,Mitchell Robinson,4.0,NYK
