,FoulType,Name,NumberOfShots,Team
1150,loose ball,Montrezl Harrell,24.0,LAC
1109,loose ball,Ivica Zubac,21.0,LAC
1092,loose ball,Marcus Morris,12.0,LAC
1125,loose ball,Patrick Beverley,8.0,LAC
1088,loose ball,Patrick Patterson,7.0,LAC
1102,loose ball,Kawhi Leonard,5.0,LAC
1139,loose ball,JaMychal Green,5.0,LAC
1135,loose ball,Paul George,5.0,LAC
1120,loose ball,Lou Williams,5.0,LAC
1084,loose ball,Reggie Jackson,4.0,LAC
