,FoulType,Name,NumberOfShots,Team
2010,shooting,Joel Embiid,201.0,PHI
2011,personal,Joel Embiid,138.0,PHI
1980,shooting,Alec Burks,125.0,PHI
1957,shooting,Ben Simmons,124.0,PHI
2004,shooting,Tobias Harris,113.0,PHI
1958,personal,Ben Simmons,102.0,PHI
2025,personal,Josh Richardson,89.0,PHI
1971,personal,Al Horford,59.0,PHI
1981,personal,Alec Burks,53.0,PHI
2035,shooting,James Ennis,50.0,PHI
