,FoulType,Name,NumberOfShots,Team
1759,loose ball,Mitchell Robinson,18.0,NYK
1769,loose ball,Julius Randle,15.0,NYK
1781,loose ball,Marcus Morris,12.0,NYK
1746,loose ball,Taj Gibson,11.0,NYK
1741,loose ball,Bobby Portis,8.0,NYK
1715,loose ball,Kevin Knox,4.0,NYK
1732,loose ball,RJ Barrett,3.0,NYK
1753,loose ball,Kadeem Allen,3.0,NYK
1764,loose ball,Maurice Harkless,3.0,NYK
1726,loose ball,Wayne Ellington,2.0,NYK
