,FoulType,Name,NumberOfShots,Team
211,loose ball,Jarrett Allen,32.0,BRK
280,loose ball,DeAndre Jordan,32.0,BRK
251,loose ball,Garrett Temple,9.0,BRK
241,loose ball,Rodions Kurucs,6.0,BRK
187,loose ball,Taurean Prince,6.0,BRK
221,loose ball,Džanan Musa,4.0,BRK
180,loose ball,Joe Harris,3.0,BRK
207,loose ball,Nicolas Claxton,3.0,BRK
195,loose ball,Wilson Chandler,3.0,BRK
191,loose ball,Taurean Prince,3.0,BRK
