,FoulType,Name,NumberOfShots,Team
647,flagrant,Torrey Craig,3.0,DEN
659,flagrant,Paul Millsap,2.0,DEN
652,flagrant,Monte Morris,1.0,DEN
684,flagrant,Jamal Murray,1.0,DEN
691,flagrant,Jerami Grant,1.0,DEN
