,FoulType,Name,NumberOfShots,Team
209,personal,Jarrett Allen,129.0,BRK
260,personal,Spencer Dinwiddie,69.0,BRK
265,personal,Caris LeVert,61.0,BRK
254,personal,Kyrie Irving,49.0,BRK
279,personal,DeAndre Jordan,40.0,BRK
176,personal,Joe Harris,37.0,BRK
248,personal,Garrett Temple,36.0,BRK
218,personal,Džanan Musa,25.0,BRK
182,personal,Taurean Prince,21.0,BRK
274,personal,Timothé Luwawu-Cabarrot,12.0,BRK
