,Name,NumberOfShots,Team
388,Shai Gilgeous-Alexander,334.0,OKC
393,Chris Paul,273.0,OKC
392,Danilo Gallinari,257.0,OKC
391,Steven Adams,228.0,OKC
395,Dennis Schröder,227.0,OKC
386,Nerlens Noel,113.0,OKC
396,Luguentz Dort,85.0,OKC
397,Hamidou Diallo,69.0,OKC
389,Darius Bazley,55.0,OKC
385,Abdel Nader,50.0,OKC
