,FoulType,Name,NumberOfShots,Team
2030,flagrant,Josh Richardson,2.0,PHI
1962,flagrant,Ben Simmons,1.0,PHI
1985,flagrant,Alec Burks,1.0,PHI
1990,flagrant,Shake Milton,1.0,PHI
1998,flagrant,Mike Scott,1.0,PHI
2016,flagrant,Joel Embiid,1.0,PHI
