,FoulType,Name,NumberOfShots,Team
1676,personal take,Jrue Holiday,15.0,NOP
1689,personal take,Josh Hart,7.0,NOP
1661,personal take,Lonzo Ball,6.0,NOP
1670,personal take,J.J. Redick,5.0,NOP
1704,personal take,Brandon Ingram,5.0,NOP
1642,personal take,Zion Williamson,3.0,NOP
1648,personal take,Nicolò Melli,2.0,NOP
1682,personal take,Jaxson Hayes,1.0,NOP
