,FoulType,Name,NumberOfShots,Team
539,offensive,Tim Hardaway,28.0,DAL
608,offensive,Jalen Brunson,26.0,DAL
562,offensive,J.J. Barea,17.0,DAL
603,offensive,Maxi Kleber,17.0,DAL
573,offensive,Seth Curry,13.0,DAL
597,offensive,Dwight Powell,12.0,DAL
528,offensive,Luka Dončić,11.0,DAL
560,offensive,Dorian Finney-Smith,9.0,DAL
568,offensive,Delon Wright,8.0,DAL
588,offensive,Willie Cauley-Stein,4.0,DAL
