,Name,NumberOfShots,Team
350,Andrew Wiggins,212.0,MIN
329,Karl-Anthony Towns,191.0,MIN
346,D'Angelo Russell,160.0,MIN
349,Jeff Teague,152.0,MIN
339,Josh Okogie,146.0,MIN
332,Shabazz Napier,142.0,MIN
336,Robert Covington,138.0,MIN
327,Gorgui Dieng,110.0,MIN
340,Jarrett Culver,95.0,MIN
331,Juan Hernangómez,75.0,MIN
