,FoulType,Name,NumberOfShots,Team
430,shooting,Cody Zeller,90.0,CHO
415,shooting,Devonte' Graham,85.0,CHO
424,shooting,P.J. Washington,69.0,CHO
404,shooting,Terry Rozier,64.0,CHO
384,shooting,Bismack Biyombo,60.0,CHO
378,shooting,Miles Bridges,58.0,CHO
436,shooting,Malik Monk,49.0,CHO
409,shooting,Cody Martin,32.0,CHO
370,shooting,Dwayne Bacon,29.0,CHO
366,shooting,Willy Hernangómez,22.0,CHO
