,FoulType,Name,NumberOfShots,Team
410,offensive,Cody Martin,31.0,CHO
406,offensive,Terry Rozier,20.0,CHO
416,offensive,Devonte' Graham,20.0,CHO
400,offensive,Nicolas Batum,13.0,CHO
391,offensive,Caleb Martin,8.0,CHO
421,offensive,Marvin Williams,8.0,CHO
433,offensive,Cody Zeller,8.0,CHO
381,offensive,Miles Bridges,7.0,CHO
438,offensive,Malik Monk,7.0,CHO
374,offensive,Jalen McDaniels,6.0,CHO
