,FoulType,Name,NumberOfShots,Team
1835,offensive,Dennis Schröder,29.0,OKC
1841,offensive,Luguentz Dort,29.0,OKC
1847,offensive,Hamidou Diallo,19.0,OKC
1796,offensive,Terrance Ferguson,18.0,OKC
1822,offensive,Danilo Gallinari,16.0,OKC
1795,offensive,Nerlens Noel,15.0,OKC
1829,offensive,Chris Paul,11.0,OKC
1803,offensive,Shai Gilgeous-Alexander,10.0,OKC
1807,offensive,Darius Bazley,7.0,OKC
1812,offensive,Mike Muscala,7.0,OKC
