,FoulType,Name,NumberOfShots,Team
1007,personal take,Malcolm Brogdon,27.0,IND
995,personal take,Domantas Sabonis,11.0,IND
1013,personal take,Aaron Holiday,9.0,IND
1019,personal take,T.J. Warren,7.0,IND
1024,personal take,Victor Oladipo,7.0,IND
1043,personal take,T.J. McConnell,7.0,IND
1003,personal take,Justin Holiday,4.0,IND
990,personal take,Jeremy Lamb,3.0,IND
1030,personal take,JaKarr Sampson,1.0,IND
1039,personal take,Myles Turner,1.0,IND
