,FoulType,Name,NumberOfShots,Team
2040,offensive,Raul Neto,26.0,PHI
1959,offensive,Ben Simmons,25.0,PHI
1982,offensive,Alec Burks,18.0,PHI
2027,offensive,Josh Richardson,16.0,PHI
1953,offensive,Matisse Thybulle,13.0,PHI
2023,offensive,Furkan Korkmaz,13.0,PHI
2037,offensive,James Ennis,12.0,PHI
2014,offensive,Joel Embiid,10.0,PHI
1988,offensive,Shake Milton,6.0,PHI
1966,offensive,Glenn Robinson,3.0,PHI
