,FoulType,Name,NumberOfShots,Team
2066,offensive,Ricky Rubio,49.0,PHO
2126,offensive,Mikal Bridges,26.0,PHO
2119,offensive,Devin Booker,24.0,PHO
2072,offensive,Kelly Oubre,22.0,PHO
2089,offensive,Aron Baynes,21.0,PHO
2060,offensive,Cameron Johnson,15.0,PHO
2056,offensive,Jevon Carter,9.0,PHO
2047,offensive,Tyler Johnson,9.0,PHO
2115,offensive,Dario Šarić,8.0,PHO
2078,offensive,Frank Kaminsky,7.0,PHO
