,FoulType,Name,NumberOfShots,Team
530,flagrant,Luka Dončić,1.0,DAL
548,flagrant,Kristaps Porziņģis,1.0,DAL
581,flagrant,Justin Jackson,1.0,DAL
605,flagrant,Maxi Kleber,1.0,DAL
611,flagrant,Jalen Brunson,1.0,DAL
