,FoulType,Name,NumberOfShots,Team
992,shooting,Domantas Sabonis,131.0,IND
1016,shooting,T.J. Warren,113.0,IND
1035,shooting,Myles Turner,92.0,IND
1005,shooting,Malcolm Brogdon,73.0,IND
987,shooting,Jeremy Lamb,51.0,IND
1011,shooting,Aaron Holiday,37.0,IND
1021,shooting,Victor Oladipo,29.0,IND
1045,shooting,Doug McDermott,28.0,IND
1001,shooting,Justin Holiday,25.0,IND
1040,shooting,T.J. McConnell,21.0,IND
