,FoulType,Name,NumberOfShots,Team
1149,offensive,Montrezl Harrell,40.0,LAC
1123,offensive,Patrick Beverley,33.0,LAC
1133,offensive,Paul George,31.0,LAC
1118,offensive,Lou Williams,21.0,LAC
1077,offensive,Landry Shamet,13.0,LAC
1063,offensive,Rodney McGruder,11.0,LAC
1155,offensive,Jerome Robinson,10.0,LAC
1093,offensive,Marcus Morris,9.0,LAC
1101,offensive,Kawhi Leonard,8.0,LAC
1087,offensive,Patrick Patterson,8.0,LAC
