,Name,NumberOfShots,Team
147,Nikola Jokić,462.0,DEN
145,Jamal Murray,271.0,DEN
146,Jerami Grant,233.0,DEN
151,Mason Plumlee,175.0,DEN
140,Paul Millsap,164.0,DEN
139,Monte Morris,114.0,DEN
136,Will Barton,110.0,DEN
141,Gary Harris,103.0,DEN
142,Jordan McRae,85.0,DEN
144,Michael Porter,82.0,DEN
