,FoulType,Name,NumberOfShots,Team
1825,personal,Chris Paul,184.0,OKC
1801,personal,Shai Gilgeous-Alexander,144.0,OKC
1821,personal,Danilo Gallinari,110.0,OKC
1815,personal,Steven Adams,94.0,OKC
1834,personal,Dennis Schröder,73.0,OKC
1793,personal,Nerlens Noel,34.0,OKC
1809,personal,Mike Muscala,16.0,OKC
1806,personal,Darius Bazley,12.0,OKC
1842,personal,Luguentz Dort,12.0,OKC
1797,personal,Terrance Ferguson,11.0,OKC
