,FoulType,Name,NumberOfShots,Team
1079,away from play,Landry Shamet,2.0,LAC
1104,away from play,Kawhi Leonard,2.0,LAC
1121,away from play,Lou Williams,1.0,LAC
1152,away from play,Montrezl Harrell,1.0,LAC
