,FoulType,Name,NumberOfShots,Team
1800,shooting,Shai Gilgeous-Alexander,158.0,OKC
1820,shooting,Danilo Gallinari,121.0,OKC
1833,shooting,Dennis Schröder,102.0,OKC
1814,shooting,Steven Adams,96.0,OKC
1826,shooting,Chris Paul,47.0,OKC
1792,shooting,Nerlens Noel,44.0,OKC
1846,shooting,Hamidou Diallo,37.0,OKC
1805,shooting,Darius Bazley,35.0,OKC
1786,shooting,Abdel Nader,34.0,OKC
1840,shooting,Luguentz Dort,34.0,OKC
