,FoulType,Name,NumberOfShots,Team
929,shooting,James Harden,377.0,HOU
970,shooting,Russell Westbrook,202.0,HOU
930,personal,James Harden,173.0,HOU
971,personal,Russell Westbrook,68.0,HOU
975,shooting,Eric Gordon,67.0,HOU
936,shooting,Robert Covington,60.0,HOU
946,shooting,Austin Rivers,56.0,HOU
920,shooting,Clint Capela,54.0,HOU
981,offensive,P.J. Tucker,52.0,HOU
908,shooting,Jeff Green,50.0,HOU
