,FoulType,Name,NumberOfShots,Team
716,away from play,John Henson,4.0,DET
733,away from play,Christian Wood,2.0,DET
761,away from play,Langston Galloway,2.0,DET
740,away from play,Derrick Rose,1.0,DET
767,away from play,Markieff Morris,1.0,DET
