,FoulType,Name,NumberOfShots,Team
693,shooting,Nikola Jokić,136.0,DEN
686,shooting,Jerami Grant,116.0,DEN
654,shooting,Paul Millsap,88.0,DEN
680,shooting,Jamal Murray,87.0,DEN
707,shooting,Mason Plumlee,76.0,DEN
634,shooting,Will Barton,57.0,DEN
661,shooting,Gary Harris,53.0,DEN
648,shooting,Monte Morris,52.0,DEN
673,shooting,Michael Porter,48.0,DEN
666,shooting,Jordan McRae,42.0,DEN
