,FoulType,Name,NumberOfShots,Team
1479,offensive,Wesley Matthews,33.0,MIL
1509,offensive,George Hill,24.0,MIL
1442,offensive,Donte DiVincenzo,21.0,MIL
1504,offensive,Eric Bledsoe,20.0,MIL
1486,offensive,Ersan İlyasova,18.0,MIL
1456,offensive,Khris Middleton,14.0,MIL
1523,offensive,Giannis Antetokounmpo,11.0,MIL
1474,offensive,Pat Connaughton,10.0,MIL
1514,offensive,Kyle Korver,10.0,MIL
1495,offensive,Marvin Williams,8.0,MIL
