,FoulType,Name,NumberOfShots,Team
776,personal take,Bruce Brown,8.0,DET
805,personal take,Andre Drummond,5.0,DET
738,personal take,Derrick Rose,4.0,DET
781,personal take,Jordan McRae,4.0,DET
720,personal take,Tim Frazier,3.0,DET
727,personal take,Luke Kennard,3.0,DET
734,personal take,Christian Wood,2.0,DET
753,personal take,Brandon Knight,2.0,DET
794,personal take,Tony Snell,2.0,DET
744,personal take,Blake Griffin,1.0,DET
