,FoulType,Name,NumberOfShots,Team
39,personal,Trae Young,209.0,ATL
1,personal,John Collins,60.0,ATL
35,personal,Jeff Teague,47.0,ATL
72,personal,De'Andre Hunter,38.0,ATL
92,personal,Cam Reddish,33.0,ATL
48,personal,Alex Len,21.0,ATL
6,personal,Jabari Parker,18.0,ATL
52,personal,Dewayne Dedmon,17.0,ATL
17,personal,Damian Jones,15.0,ATL
80,personal,Vince Carter,15.0,ATL
