,FoulType,Name,NumberOfShots,Team
1390,loose ball,Jimmy Butler,23.0,MIA
1396,loose ball,Bam Adebayo,23.0,MIA
1438,loose ball,Kelly Olynyk,13.0,MIA
1352,loose ball,Chris Silva,10.0,MIA
1364,loose ball,Solomon Hill,8.0,MIA
1421,loose ball,Derrick Jones,8.0,MIA
1372,loose ball,Jae Crowder,7.0,MIA
1387,loose ball,Meyers Leonard,6.0,MIA
1379,loose ball,Goran Dragić,5.0,MIA
1405,loose ball,Tyler Herro,4.0,MIA
