,FoulType,Name,NumberOfShots,Team
1168,personal take,LeBron James,35.0,LAL
1208,personal take,Anthony Davis,18.0,LAL
1236,personal take,Alex Caruso,7.0,LAL
1163,personal take,Danny Green,6.0,LAL
1224,personal take,Kentavious Caldwell-Pope,6.0,LAL
1197,personal take,Rajon Rondo,5.0,LAL
1242,personal take,Dwight Howard,5.0,LAL
1186,personal take,Avery Bradley,4.0,LAL
1182,personal take,Kyle Kuzma,3.0,LAL
1176,personal take,JaVale McGee,1.0,LAL
