,FoulType,Name,NumberOfShots,Team
495,shooting,Andre Drummond,142.0,CLE
464,shooting,Collin Sexton,106.0,CLE
465,personal,Collin Sexton,99.0,CLE
452,shooting,Kevin Love,81.0,CLE
445,shooting,Jordan Clarkson,77.0,CLE
496,personal,Andre Drummond,76.0,CLE
474,shooting,Tristan Thompson,67.0,CLE
475,personal,Tristan Thompson,62.0,CLE
489,personal,Larry Nance,59.0,CLE
453,personal,Kevin Love,56.0,CLE
