,FoulType,Name,NumberOfShots,Team
2579,shooting,Bradley Beal,196.0,WAS
2638,shooting,Rui Hachimura,65.0,WAS
2661,shooting,Thomas Bryant,62.0,WAS
2586,shooting,Troy Brown,61.0,WAS
2601,shooting,Shabazz Napier,57.0,WAS
2628,shooting,Ian Mahinmi,53.0,WAS
2623,shooting,Isaac Bonga,43.0,WAS
2614,shooting,Jordan McRae,42.0,WAS
2651,shooting,Moritz Wagner,40.0,WAS
2574,shooting,Dāvis Bertāns,35.0,WAS
