,FoulType,Name,NumberOfShots,Team
467,personal take,Collin Sexton,19.0,CLE
461,personal take,Darius Garland,8.0,CLE
447,personal take,Jordan Clarkson,6.0,CLE
504,personal take,Matthew Dellavedova,6.0,CLE
499,personal take,Andre Drummond,5.0,CLE
522,personal take,Kevin Porter,5.0,CLE
477,personal take,Tristan Thompson,4.0,CLE
483,personal take,Cedi Osman,3.0,CLE
456,personal take,Kevin Love,2.0,CLE
493,personal take,Larry Nance,2.0,CLE
