,FoulType,Name,NumberOfShots,Team
162,personal take,Jayson Tatum,16.0,BOS
136,personal take,Kemba Walker,13.0,BOS
173,personal take,Gordon Hayward,10.0,BOS
102,personal take,Jaylen Brown,8.0,BOS
125,personal take,Marcus Smart,5.0,BOS
141,personal take,Brad Wanamaker,4.0,BOS
110,personal take,Robert Williams,1.0,BOS
120,personal take,Semi Ojeleye,1.0,BOS
132,personal take,Carsen Edwards,1.0,BOS
146,personal take,Romeo Langford,1.0,BOS
