,FoulType,Name,NumberOfShots,Team
1675,offensive,Jrue Holiday,25.0,NOP
1669,offensive,J.J. Redick,22.0,NOP
1702,offensive,Brandon Ingram,18.0,NOP
1649,offensive,Kenrich Williams,16.0,NOP
1636,offensive,Nickeil Alexander-Walker,15.0,NOP
1646,offensive,Nicolò Melli,12.0,NOP
1681,offensive,Jaxson Hayes,10.0,NOP
1660,offensive,Lonzo Ball,7.0,NOP
1688,offensive,Josh Hart,7.0,NOP
1693,offensive,Frank Jackson,6.0,NOP
