,FoulType,Name,NumberOfShots,Team
1630,shooting,Andrew Wiggins,133.0,MIN
1536,shooting,Karl-Anthony Towns,93.0,MIN
1583,shooting,Josh Okogie,84.0,MIN
1625,shooting,Jeff Teague,83.0,MIN
1615,shooting,D'Angelo Russell,75.0,MIN
1568,shooting,Robert Covington,60.0,MIN
1548,shooting,Shabazz Napier,57.0,MIN
1589,shooting,Jarrett Culver,55.0,MIN
1621,shooting,Keita Bates-Diop,39.0,MIN
1526,shooting,Gorgui Dieng,38.0,MIN
