,FoulType,Name,NumberOfShots,Team
1553,flagrant,Shabazz Napier,2.0,MIN
1540,flagrant,Karl-Anthony Towns,1.0,MIN
1573,flagrant,Robert Covington,1.0,MIN
1582,flagrant,Jordan Bell,1.0,MIN
1588,flagrant,Josh Okogie,1.0,MIN
