,Name,NumberOfShots,Team
261,Anthony Davis,541.0,LAL
253,LeBron James,472.0,LAL
268,Dwight Howard,263.0,LAL
267,Alex Caruso,146.0,LAL
255,Kyle Kuzma,134.0,LAL
264,Kentavious Caldwell-Pope,114.0,LAL
254,JaVale McGee,93.0,LAL
257,Markieff Morris,88.0,LAL
252,Danny Green,78.0,LAL
258,Rajon Rondo,66.0,LAL
