,FoulType,Name,NumberOfShots,Team
184,offensive,Taurean Prince,15.0,BRK
266,offensive,Caris LeVert,14.0,BRK
261,offensive,Spencer Dinwiddie,14.0,BRK
250,offensive,Garrett Temple,13.0,BRK
178,offensive,Joe Harris,10.0,BRK
245,offensive,Tyler Johnson,9.0,BRK
212,offensive,Jarrett Allen,8.0,BRK
220,offensive,Džanan Musa,8.0,BRK
240,offensive,Rodions Kurucs,8.0,BRK
275,offensive,Timothé Luwawu-Cabarrot,7.0,BRK
