,Name,NumberOfShots,Team
330,Giannis Antetokounmpo,775.0,MIL
317,Khris Middleton,542.0,MIL
327,Eric Bledsoe,372.0,MIL
318,Brook Lopez,353.0,MIL
314,Donte DiVincenzo,255.0,MIL
328,George Hill,226.0,MIL
322,Wesley Matthews,191.0,MIL
321,Pat Connaughton,152.0,MIL
316,Robin Lopez,150.0,MIL
323,Ersan İlyasova,149.0,MIL
