,Name,NumberOfShots,Team
112,Luka Dončić,645.0,DAL
115,Tim Hardaway,424.0,DAL
116,Kristaps Porziņģis,419.0,DAL
122,Seth Curry,315.0,DAL
119,Dorian Finney-Smith,266.0,DAL
128,Maxi Kleber,250.0,DAL
121,Delon Wright,196.0,DAL
129,Jalen Brunson,181.0,DAL
125,Willie Cauley-Stein,175.0,DAL
127,Dwight Powell,146.0,DAL
