,Name,NumberOfShots,Team
460,Devin Booker,627.0,PHO
450,Kelly Oubre,373.0,PHO
458,Deandre Ayton,310.0,PHO
449,Ricky Rubio,287.0,PHO
459,Dario Šarić,256.0,PHO
462,Mikal Bridges,247.0,PHO
453,Aron Baynes,183.0,PHO
447,Cameron Johnson,176.0,PHO
451,Frank Kaminsky,138.0,PHO
444,Tyler Johnson,118.0,PHO
