,Name,NumberOfShots,Team
34,Jayson Tatum,697.0,BOS
22,Jaylen Brown,564.0,BOS
28,Kemba Walker,491.0,BOS
36,Gordon Hayward,370.0,BOS
26,Marcus Smart,334.0,BOS
32,Daniel Theis,302.0,BOS
29,Brad Wanamaker,191.0,BOS
24,Grant Williams,102.0,BOS
23,Robert Williams,87.0,BOS
25,Semi Ojeleye,87.0,BOS
