,Name,NumberOfShots,Team
147,Nikola Jokić,743.0,DEN
145,Jamal Murray,594.0,DEN
146,Jerami Grant,374.0,DEN
136,Will Barton,332.0,DEN
139,Monte Morris,326.0,DEN
144,Michael Porter,273.0,DEN
140,Paul Millsap,258.0,DEN
141,Gary Harris,252.0,DEN
148,Malik Beasley,227.0,DEN
151,Mason Plumlee,196.0,DEN
