,Name,NumberOfShots,Team
470,CJ McCollum,666.0,POR
479,Damian Lillard,656.0,POR
464,Hassan Whiteside,451.0,POR
474,Carmelo Anthony,369.0,POR
465,Anfernee Simons,222.0,POR
466,Gary Trent,215.0,POR
481,Kent Bazemore,200.0,POR
471,Trevor Ariza,142.0,POR
477,Mario Hezonja,102.0,POR
475,Rodney Hood,87.0,POR
