,Name,NumberOfShots,Team
509,DeMar DeRozan,557.0,SAS
514,LaMarcus Aldridge,391.0,SAS
517,Dejounte Murray,294.0,SAS
508,Rudy Gay,266.0,SAS
520,Patty Mills,258.0,SAS
510,Derrick White,253.0,SAS
507,Bryn Forbes,242.0,SAS
524,Trey Lyles,153.0,SAS
521,Lonnie Walker,152.0,SAS
523,Marco Belinelli,123.0,SAS
