,Name,NumberOfShots,Team
8,Trae Young,546.0,ATL
0,John Collins,353.0,ATL
16,De'Andre Hunter,280.0,ATL
19,Kevin Huerter,252.0,ATL
1,Jabari Parker,219.0,ATL
7,Jeff Teague,213.0,ATL
20,Cam Reddish,213.0,ATL
10,Alex Len,177.0,ATL
3,Damian Jones,121.0,ATL
18,Vince Carter,107.0,ATL
