,Name,NumberOfShots,Team
371,Brandon Ingram,507.0,NOP
363,Jrue Holiday,458.0,NOP
362,J.J. Redick,286.0,NOP
360,Lonzo Ball,278.0,NOP
365,Josh Hart,225.0,NOP
356,Zion Williamson,210.0,NOP
369,Derrick Favors,209.0,NOP
361,E'Twaun Moore,186.0,NOP
364,Jaxson Hayes,174.0,NOP
357,Nicolò Melli,136.0,NOP
